canonical	oriented	S	r	c	d0	d1	a0	a1	sign	pair_orbits	A_per_orbit	A_checked	triple_pass	dfs_calls	dfs_nodes	result	seconds
6,8,1,6,3,4	6,8,3,4,1,6	28	6	8	3	4	1	6	0	52292	224	11713408	0	0	0	UNSAT	0.077157
6,8,1,6,3,4	6,8,4,3,6,1	28	6	8	4	3	6	1	0	52292	224	11713408	360	0	0	UNSAT	0.081282
6,8,2,5,2,5	6,8,2,5,2,5	28	6	8	2	5	2	5	1	31484	1568	49366912	12	0	0	UNSAT	0.285176
6,8,2,5,2,5	6,8,5,2,5,2	28	6	8	5	2	5	2	1	31484	1568	49366912	6	0	0	UNSAT	0.249378
6,8,2,5,3,4	6,8,3,4,2,5	28	6	8	3	4	2	5	0	52292	1568	81993856	12	0	0	UNSAT	0.410617
6,8,2,5,3,4	6,8,4,3,5,2	28	6	8	4	3	5	2	0	52292	1568	81993856	6	0	0	UNSAT	0.399997
6,8,3,4,3,4	6,8,3,4,3,4	28	6	8	3	4	3	4	1	31484	3920	123417280	166	0	0	UNSAT	0.642102
6,8,3,4,3,4	6,8,4,3,4,3	28	6	8	4	3	4	3	1	31484	3920	123417280	143	0	0	UNSAT	0.628141
7,7,0,7,0,7	7,7,0,7,0,7	28	7	7	0	7	0	7	1	18076	8	144608	4	0	0	UNSAT	0.005040
7,7,0,7,0,7	7,7,7,0,7,0	28	7	7	7	0	7	0	1	18076	8	144608	142	0	0	UNSAT	0.004910
7,7,0,7,1,6	7,7,1,6,0,7	28	7	7	1	6	0	7	0	32666	8	261328	4	0	0	UNSAT	0.008643
7,7,0,7,1,6	7,7,6,1,7,0	28	7	7	6	1	7	0	0	32666	8	261328	229	0	0	UNSAT	0.008848
7,7,0,7,2,5	7,7,2,5,0,7	28	7	7	2	5	0	7	0	32666	8	261328	4	0	0	UNSAT	0.008645
7,7,0,7,2,5	7,7,5,2,7,0	28	7	7	5	2	7	0	0	32666	8	261328	229	0	0	UNSAT	0.029105
7,7,0,7,3,4	7,7,3,4,0,7	28	7	7	3	4	0	7	0	32666	8	261328	4	0	0	UNSAT	0.008946
7,7,0,7,3,4	7,7,4,3,7,0	28	7	7	4	3	7	0	0	32666	8	261328	229	0	0	UNSAT	0.010954
7,7,1,6,1,6	7,7,1,6,1,6	28	7	7	1	6	1	6	1	18076	224	4049024	0	0	0	UNSAT	0.022102
7,7,1,6,1,6	7,7,6,1,6,1	28	7	7	6	1	6	1	1	18076	224	4049024	525	0	0	UNSAT	0.019409
7,7,1,6,2,5	7,7,2,5,1,6	28	7	7	2	5	1	6	0	32666	224	7317184	0	0	0	UNSAT	0.058189
7,7,1,6,2,5	7,7,5,2,6,1	28	7	7	5	2	6	1	0	32666	224	7317184	525	0	0	UNSAT	0.043401
7,7,1,6,3,4	7,7,3,4,1,6	28	7	7	3	4	1	6	0	32666	224	7317184	0	0	0	UNSAT	0.059279
7,7,1,6,3,4	7,7,4,3,6,1	28	7	7	4	3	6	1	0	32666	224	7317184	525	0	0	UNSAT	0.075439
7,7,2,5,2,5	7,7,2,5,2,5	28	7	7	2	5	2	5	1	18076	1568	28343168	14	0	0	UNSAT	0.150499
7,7,2,5,2,5	7,7,5,2,5,2	28	7	7	5	2	5	2	1	18076	1568	28343168	16	0	0	UNSAT	0.151764
7,7,2,5,3,4	7,7,3,4,2,5	28	7	7	3	4	2	5	0	32666	1568	51220288	19	0	0	UNSAT	0.300275
7,7,2,5,3,4	7,7,4,3,5,2	28	7	7	4	3	5	2	0	32666	1568	51220288	18	0	0	UNSAT	0.267090
7,7,3,4,3,4	7,7,3,4,3,4	28	7	7	3	4	3	4	1	18076	3920	70857920	192	0	0	UNSAT	0.370061
7,7,3,4,3,4	7,7,4,3,4,3	28	7	7	4	3	4	3	1	18076	3920	70857920	173	0	0	UNSAT	0.360667
7,7,3,4,4,3	7,7,3,4,4,3	28	7	7	3	4	4	3	0	32666	3920	128050720	315	0	0	UNSAT	0.615348
7,7,3,4,4,3	7,7,4,3,3,4	28	7	7	4	3	3	4	0	32666	3920	128050720	253	0	0	UNSAT	0.648645
6,7,0,8,0,8	6,7,0,8,0,8	29	6	7	0	8	0	8	1	26876	1	26876	0	0	0	UNSAT	0.006312
6,7,0,8,0,8	6,7,8,0,8,0	29	6	7	8	0	8	0	1	26876	1	26876	0	0	0	UNSAT	0.026009
6,7,0,8,1,7	6,7,1,7,0,8	29	6	7	1	7	0	8	0	45996	1	45996	0	0	0	UNSAT	0.010800
6,7,0,8,1,7	6,7,7,1,8,0	29	6	7	7	1	8	0	0	45996	1	45996	0	0	0	UNSAT	0.010633
6,7,0,8,2,6	6,7,2,6,0,8	29	6	7	2	6	0	8	0	45996	1	45996	0	0	0	UNSAT	0.010658
6,7,0,8,2,6	6,7,6,2,8,0	29	6	7	6	2	8	0	0	45996	1	45996	0	0	0	UNSAT	0.010988
6,7,0,8,3,5	6,7,3,5,0,8	29	6	7	3	5	0	8	0	45996	1	45996	0	0	0	UNSAT	0.010720
6,7,0,8,3,5	6,7,5,3,8,0	29	6	7	5	3	8	0	0	45996	1	45996	0	0	0	UNSAT	0.010954
6,7,1,7,1,7	6,7,1,7,1,7	29	6	7	1	7	1	7	1	26876	64	1720064	0	0	0	UNSAT	0.035096
6,7,1,7,1,7	6,7,7,1,7,1	29	6	7	7	1	7	1	1	26876	64	1720064	516	0	0	UNSAT	0.012693
6,7,1,7,2,6	6,7,2,6,1,7	29	6	7	2	6	1	7	0	45996	64	2943744	0	0	0	UNSAT	0.021466
6,7,1,7,2,6	6,7,6,2,7,1	29	6	7	6	2	7	1	0	45996	64	2943744	516	0	0	UNSAT	0.024610
6,7,1,7,3,5	6,7,3,5,1,7	29	6	7	3	5	1	7	0	45996	64	2943744	0	0	0	UNSAT	0.041878
6,7,1,7,3,5	6,7,5,3,7,1	29	6	7	5	3	7	1	0	45996	64	2943744	516	0	0	UNSAT	0.024725
6,7,2,6,2,6	6,7,2,6,2,6	29	6	7	2	6	2	6	1	26876	784	21070784	0	0	0	UNSAT	0.104326
6,7,2,6,2,6	6,7,6,2,6,2	29	6	7	6	2	6	2	1	26876	784	21070784	0	0	0	UNSAT	0.103480
6,7,2,6,3,5	6,7,3,5,2,6	29	6	7	3	5	2	6	0	45996	784	36060864	0	0	0	UNSAT	0.195460
6,7,2,6,3,5	6,7,5,3,6,2	29	6	7	5	3	6	2	0	45996	784	36060864	0	0	0	UNSAT	0.203039
6,7,3,5,3,5	6,7,3,5,3,5	29	6	7	3	5	3	5	1	26876	3136	84283136	40	0	0	UNSAT	0.434281
6,7,3,5,3,5	6,7,5,3,5,3	29	6	7	5	3	5	3	1	26876	3136	84283136	52	0	0	UNSAT	0.433845
# TOTAL A=13163028768 triple=17834 calls=0 nodes=0 result=UNSAT elapsed=78.012232
